trades,win_rate,loss_rate,be_rate,avg_r,median_r,avg_winner_r,median_winner_r,avg_loser_r,median_loser_r,realized_rr,profit_factor,gross_profit,gross_loss,net_pnl,expectancy_r,max_dd_r,max_dd_pct,longest_losing_streak,worst_day_r,worst_week_r,worst_month_r,stdev_r,downside_dev_r,avg_mfe_r,avg_mae_r,median_mfe_r,median_mae_r,pct_reach_0p5r,pct_reach_1r,pct_reach_2r,pct_stopped_before_0p5r,ambiguous_share,halt_share,participation_capped_share,sessions,bucket,variant,cut
2,0.0,1.0,0.0,-1.8842581306589543,-1.8842581306589543,,,-1.8842581306589543,-1.8842581306589543,,0.0,0.0,74.79275636133488,-74.79275636133488,-1.8842581306589543,-3.7685162613179086,,2.0,-2.0240611502470336,-2.0240611502470336,-3.7685162613179086,0.19771132636217334,0.19771132636217334,0.4649830760321412,-1.918555030355887,0.4649830760321412,-1.918555030355887,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,1,B,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,B,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,C,price
1,0.0,1.0,0.0,-2.0240611502470336,-2.0240611502470336,,,-2.0240611502470336,-2.0240611502470336,,0.0,0.0,37.47870062807068,-37.47870062807068,-2.0240611502470336,-2.0240611502470336,,1.0,-2.0240611502470336,-2.0240611502470336,-2.0240611502470336,,,0.4006644153634075,-1.9464197518514608,0.4006644153634075,-1.9464197518514608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5-10,C,price
2,0.0,1.0,0.0,-1.7294519618225372,-1.7294519618225372,,,-1.7294519618225372,-1.7294519618225372,,0.0,0.0,76.71665037355372,-76.71665037355372,-1.7294519618225372,-3.4589039236450745,,2.0,-1.7444551110708748,-1.7444551110708748,-3.4589039236450745,0.021217657145306535,0.021217657145306535,0.6435272979554103,-1.7682759860372128,0.6435272979554103,-1.7682759860372128,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,10-20,C,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,C,gap
1,0.0,1.0,0.0,-1.7144488125742,-1.7144488125742,,,-1.7144488125742,-1.7144488125742,,0.0,0.0,39.40259464028952,-39.40259464028952,-1.7144488125742,-1.7144488125742,,1.0,-1.7144488125742,-1.7144488125742,-1.7144488125742,,,0.7577528592099457,-1.6458616632141123,0.7577528592099457,-1.6458616632141123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20-50,C,gap
2,0.0,1.0,0.0,-1.8842581306589543,-1.8842581306589543,,,-1.8842581306589543,-1.8842581306589543,,0.0,0.0,74.79275636133488,-74.79275636133488,-1.8842581306589543,-3.7685162613179086,,2.0,-2.0240611502470336,-2.0240611502470336,-3.7685162613179086,0.19771132636217334,0.19771132636217334,0.4649830760321412,-1.918555030355887,0.4649830760321412,-1.918555030355887,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,50-100,C,gap
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>100,C,gap
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<20,C,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-35,C,pullback_depth
2,0.0,1.0,0.0,-1.8692549814106167,-1.8692549814106167,,,-1.8692549814106167,-1.8692549814106167,,0.0,0.0,76.8812952683602,-76.8812952683602,-1.8692549814106167,-3.7385099628212335,,2.0,-2.0240611502470336,-2.0240611502470336,-3.7385099628212335,0.21892898350747989,0.21892898350747989,0.5792086372866766,-1.7961407075327864,0.5792086372866766,-1.7961407075327864,0.5,0.0,0.0,0.5,0.5,0.0,0.0,2.0,35-50,C,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,C,pullback_depth
2,0.0,1.0,0.0,-1.8692549814106167,-1.8692549814106167,,,-1.8692549814106167,-1.8692549814106167,,0.0,0.0,76.8812952683602,-76.8812952683602,-1.8692549814106167,-3.7385099628212335,,2.0,-2.0240611502470336,-2.0240611502470336,-3.7385099628212335,0.21892898350747989,0.21892898350747989,0.5792086372866766,-1.7961407075327864,0.5792086372866766,-1.7961407075327864,0.5,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1,C,pullback_number
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,C,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,C,pullback_number
3,0.0,1.0,0.0,-1.8276550246307028,-1.7444551110708748,,,-1.8276550246307028,-1.7444551110708748,,0.0,0.0,114.1953510016244,-114.1953510016244,-1.8276550246307028,-5.4829650738921085,,3.0,-2.0240611502470336,-2.0240611502470336,-5.4829650738921085,0.17075309403369923,0.17075309403369923,0.5625730037580761,-1.8276572413086285,0.5293017367008749,-1.890690308860313,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,5-8,C,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-15,C,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>15,C,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2,C,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,C,rvol
2,0.0,1.0,0.0,-1.7294519618225372,-1.7294519618225372,,,-1.7294519618225372,-1.7294519618225372,,0.0,0.0,76.71665037355372,-76.71665037355372,-1.7294519618225372,-3.4589039236450745,,2.0,-1.7444551110708748,-1.7444551110708748,-3.4589039236450745,0.021217657145306535,0.021217657145306535,0.6435272979554103,-1.7682759860372128,0.6435272979554103,-1.7682759860372128,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,>5,C,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,C,confluence
3,0.0,1.0,0.0,-1.8276550246307028,-1.7444551110708748,,,-1.8276550246307028,-1.7444551110708748,,0.0,0.0,114.1953510016244,-114.1953510016244,-1.8276550246307028,-5.4829650738921085,,3.0,-2.0240611502470336,-2.0240611502470336,-5.4829650738921085,0.17075309403369923,0.17075309403369923,0.5625730037580761,-1.8276572413086285,0.5293017367008749,-1.890690308860313,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,1,C,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,C,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,D,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,D,price
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-20,D,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,D,gap
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-50,D,gap
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50-100,D,gap
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>100,D,gap
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<20,D,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-35,D,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-50,D,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,D,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,D,pullback_number
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,D,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,D,pullback_number
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5-8,D,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-15,D,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>15,D,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2,D,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,D,rvol
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,>5,D,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,D,confluence
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,D,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,D,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,E,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,E,price
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-20,E,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,E,gap
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-50,E,gap
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50-100,E,gap
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>100,E,gap
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<20,E,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-35,E,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-50,E,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,E,pullback_depth
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,E,pullback_number
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,E,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,E,pullback_number
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5-8,E,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-15,E,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>15,E,push_pct
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2,E,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,E,rvol
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,>5,E,rvol
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,E,confluence
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,E,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,E,confluence
8,0.125,0.875,0.0,-2.6804971967129596,-2.3907278234820275,0.1491281145033277,0.1491281145033277,-3.084729384029572,-2.5895448409078075,0.04834398611281814,0.005255698957398854,1.05540889002934,200.81227988592443,-199.7568709958951,-2.6804971967129596,-21.443977573703677,,4.0,-9.567270995283229,-12.343380176646201,-12.343380176646201,2.9103213445897227,2.8900147854741647,0.6949467226057787,-2.800394721195527,0.38330797084811885,-2.024448687409672,0.375,0.25,0.125,0.625,0.125,0.0,0.0,6.0,2-5,F,price
6,0.3333333333333333,0.6666666666666666,0.0,-0.8182407754252816,-0.4989967464354972,0.783932005910291,0.783932005910291,-1.6193271660930677,-1.399395345497027,0.48410971070267095,0.30179826180375463,20.90606331350802,69.27164917570752,-48.365585862199495,-0.8182407754252816,-6.477308664372272,-413.1294943654527,4.0,-3.304152953242574,-4.302146446113568,-5.614588892823523,1.637206465835473,1.355376783939466,2.411533601580316,-1.6074052445417921,1.8894850541941155,-1.4310068298147922,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,5.0,5-10,F,price
6,0.16666666666666666,0.8333333333333334,0.0,-0.892163067775781,-1.4320290954159907,1.1306803563402104,1.1306803563402104,-1.2967317525989794,-1.4323946021277332,0.8719462248641942,0.14322900668258956,20.75924475981096,144.93743439703954,-124.17818963722858,-0.892163067775781,-5.352978406654686,,3.0,-1.6968586715766056,-3.128522260280854,-5.352978406654686,1.145282718265058,0.7809416026090362,0.8896944685754304,-1.6341717737108308,0.6514460451742605,-1.4950798816075692,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,5.0,10-20,F,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,F,gap
11,0.2727272727272727,0.7272727272727273,0.0,-1.182395519695202,-1.4323946021277332,0.714176080797429,0.8627197715487488,-1.8936098698799388,-1.7736872567356148,0.3771505906032852,0.15940770382994698,33.132321483350474,207.84642578313145,-174.71410429978098,-1.182395519695202,-13.006350716647223,,4.0,-4.049417611406375,-11.375445436352202,-13.006350716647225,1.4154473966687338,1.1183026200985522,1.0677359966413376,-1.7436085181865522,0.7735903536476463,-1.7380849229392492,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.0,0.0,7.0,20-50,F,gap
6,0.16666666666666666,0.8333333333333334,0.0,-1.067912838122837,-1.0594100656032592,0.7051442402718331,0.7051442402718331,-1.4225242538017713,-1.7444551110708748,0.49569927429166694,0.08706479702861226,9.588395479997851,110.12941863112366,-100.54102315112578,-1.067912838122837,-7.112621269008856,-1008.6760782825002,5.0,-2.5895448409078075,-4.333999951978682,-6.883527190373028,1.2905372121054024,1.1172525682042203,2.0241628151143876,-1.7585231511433115,0.9141382900146875,-1.8047322958773853,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,5.0,50-100,F,gap
3,0.0,1.0,0.0,-4.097524295841937,-2.776109181362973,,,-4.097524295841937,-2.776109181362973,,0.0,0.0,97.04551904441641,-97.04551904441641,-4.097524295841937,-12.292572887525811,,3.0,-9.338176916647402,-12.114286098010375,-12.114286098010375,4.720752081380943,4.720752081380943,0.49228978267989026,-4.040595757389337,0.3249755875318557,-3.0500265880392528,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,>100,F,gap
4,0.0,1.0,0.0,-1.8806880947358557,-1.7974854764827493,,,-1.8806880947358557,-1.7974854764827493,,0.0,0.0,89.59036854093974,-89.59036854093974,-1.8806880947358557,-7.522752378943423,,4.0,-3.304152953242574,-5.778297267872549,-7.522752378943424,1.0993817789023341,1.0993817789023341,0.6214424378343502,-1.7877460143369603,0.4514164635687943,-1.97038378844825,0.5,0.25,0.0,0.5,0.25,0.0,0.0,3.0,<20,F,pullback_depth
5,0.2,0.8,0.0,-1.4002667177626134,-1.4323946021277332,0.1491281145033277,0.1491281145033277,-1.7876154258290986,-1.5646266368521693,0.0834229288629918,0.007997275279056922,1.05540889002934,131.97105929230923,-130.91565040227988,-1.4002667177626134,-7.0013335888130666,,2.0,-2.5895448409078075,-2.979394145777526,-7.0013335888130666,0.9880525734962264,0.9301433018202463,0.7263946439553768,-1.8651916134585576,0.3094549845150223,-1.7380849229392492,0.4,0.2,0.2,0.6,0.2,0.0,0.0,5.0,20-35,F,pullback_depth
7,0.14285714285714285,0.8571428571428571,0.0,-2.0320633419172642,-0.3743650201356435,0.7051442402718331,0.7051442402718331,-2.488264605615447,-1.2831379130959453,0.2833879639168933,0.07776956201015861,9.588395479997851,123.29239399272136,-113.70399851272352,-2.0320633419172642,-14.224443393420849,,5.0,-8.862126755011396,-8.862126755011396,-8.862126755011396,3.4320871952989336,3.3476678087355887,2.022037768980703,-2.6603287535286846,1.1518937605078152,-1.8358261573194676,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,5.0,35-50,F,pullback_depth
1,0.0,1.0,0.0,-2.175162218258703,-2.175162218258703,,,-2.175162218258703,-2.175162218258703,,0.0,0.0,38.63096388915227,-38.63096388915227,-2.175162218258703,-2.175162218258703,,1.0,-2.175162218258703,-2.175162218258703,-2.175162218258703,,,0.0,-1.7187742828944572,0.0,-1.7187742828944572,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,>50,F,pullback_depth
18,0.2222222222222222,0.7777777777777778,0.0,-1.6437544723168631,-1.5646266368521693,0.7119181206660301,0.783932005910291,-2.3168037845976897,-2.0128390300766634,0.30728459846229655,0.1140036621570247,42.72071696334832,374.7310933266888,-332.01037636334047,-1.6437544723168631,-29.587580501703535,,7.0,-8.862126755011396,-11.638235936374368,-17.94934456532917,2.3477867990643935,2.1875489296998523,1.2409583661812014,-2.0812411347102624,0.6076153539060142,-1.728429602916853,0.5,0.3888888888888889,0.2222222222222222,0.5,0.2222222222222222,0.0,0.0,12.0,1,F,pullback_number
2,0.0,1.0,0.0,-1.0594100656032592,-1.0594100656032592,,,-1.0594100656032592,-1.0594100656032592,,0.0,0.0,40.29027013198275,-40.29027013198275,-1.0594100656032592,-2.1188201312065185,,2.0,-1.7444551110708748,-1.7444551110708748,-2.1188201312065185,0.9687999941367957,0.9687999941367957,1.5148458052595388,-2.195139727147615,1.5148458052595388,-2.195139727147615,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2,F,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,F,pullback_number
12,0.16666666666666666,0.8333333333333334,0.0,-1.8545996235240265,-1.564261130140427,0.42713617738758036,0.42713617738758036,-2.3109467837063478,-1.7206568913237401,0.1848316804173785,0.03922603426454139,10.64380437002719,271.34541050581606,-260.70160613578884,-1.8545996235240265,-22.25519548228832,,6.0,-8.862126755011396,-8.862126755011396,-13.39306872727692,2.6190461189999126,2.553152761053495,1.492073573804947,-2.2538528120711914,0.7371784254540756,-1.7869555401293584,0.5833333333333334,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.0,0.0,8.0,5-8,F,push_pct
4,0.0,1.0,0.0,-1.5126855186113999,-1.6414552220111784,,,-1.5126855186113999,-1.6414552220111784,,0.0,0.0,87.37518447564861,-87.37518447564861,-1.5126855186113999,-6.0507420744455995,,4.0,-2.5895448409078075,-2.5895448409078075,-6.0507420744455995,1.0100861228675897,1.0100861228675897,0.4813710285388654,-1.7499809281127403,0.38679517682382314,-1.7682612878251969,0.5,0.25,0.0,0.5,0.0,0.0,0.0,4.0,8-15,F,push_pct
1,0.0,1.0,0.0,-2.617754022702127,-2.617754022702127,,,-2.617754022702127,-2.617754022702127,,0.0,0.0,24.764190733657923,-24.764190733657923,-2.617754022702127,-2.617754022702127,,1.0,-2.617754022702127,-2.617754022702127,-2.617754022702127,,,0.4416403541643821,-2.7718602249306263,0.4416403541643821,-2.7718602249306263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,>15,F,push_pct
1,0.0,1.0,0.0,-2.191910806056247,-2.191910806056247,,,-2.191910806056247,-2.191910806056247,,0.0,0.0,26.99609863826021,-26.99609863826021,-2.191910806056247,-2.191910806056247,,1.0,-2.191910806056247,-2.191910806056247,-2.191910806056247,,,0.9450551142072764,-1.8358261573194676,0.9450551142072764,-1.8358261573194676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<2,F,rvol
3,0.3333333333333333,0.6666666666666666,0.0,-0.3084475728409579,-0.6236284727353509,1.1306803563402104,1.1306803563402104,-1.0280115374315422,-1.0280115374315422,1.099871271061007,0.5685368123041636,20.75924475981096,36.51345754671185,-15.75421278690089,-0.3084475728409579,-1.4323946021277332,,1.0,-1.4323946021277332,-1.4323946021277332,-0.9253427185228738,1.3102833893570667,0.7181886265997289,1.6434843846428941,-1.1778009459946672,1.5829368241998123,-1.0837369420468534,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2-5,F,rvol
8,0.25,0.75,0.0,-1.1430431055943475,-1.5880593498875615,0.5059239430260383,0.5059239430260383,-1.6926987884678095,-1.7974854764827493,0.2988859840113601,0.07495657882760169,12.373076723539512,165.06992337520217,-152.69684665166267,-1.1430431055943475,-9.14434484475478,,4.0,-2.776109181362973,-3.1330513160955444,-6.368235663391809,1.2706149499666746,1.0752780929739374,0.8825734043822753,-1.7982558394520811,0.4271386621163653,-1.728429602916853,0.5,0.375,0.25,0.5,0.25,0.0,0.0,6.0,>5,F,rvol
19,0.21052631578947367,0.7894736842105263,0.0,-1.5769445011494303,-1.4323946021277332,0.7119181206660301,0.783932005910291,-2.187307866966887,-1.850515841894624,0.3254768710969061,0.1131053492732691,42.72071696334832,377.7073077254073,-334.986590762059,-1.5769445011494303,-29.961945521839176,,8.0,-8.862126755011396,-11.749810456487847,-18.32370958546481,2.300148427870664,2.150995301954445,1.3072442350042015,-2.1032594510641913,0.7735903536476463,-1.7380849229392492,0.5263157894736842,0.42105263157894735,0.2631578947368421,0.47368421052631576,0.21052631578947367,0.0,0.0,12.0,0,F,confluence
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,F,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,F,confluence
7,0.14285714285714285,0.8571428571428571,0.0,-2.6164316266083816,-2.191910806056247,0.5019751205853643,0.5019751205853643,-3.136166084474006,-2.3907278234820275,0.1600601202437769,0.02721795709117615,4.607338797489891,169.2757021423755,-164.66836334488562,-2.6164316266083816,-18.31502138625867,,3.0,-9.567270995283229,-9.567270995283229,-9.567270995283229,3.19826178096263,3.1213919792851113,0.7249639924167518,-2.659317874614353,0.4416403541643821,-1.9988201067831568,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,5.0,2-5,D_noconf,price
