trades,win_rate,loss_rate,be_rate,avg_r,median_r,avg_winner_r,median_winner_r,avg_loser_r,median_loser_r,realized_rr,profit_factor,gross_profit,gross_loss,net_pnl,expectancy_r,max_dd_r,max_dd_pct,longest_losing_streak,worst_day_r,worst_week_r,worst_month_r,stdev_r,downside_dev_r,avg_mfe_r,avg_mae_r,median_mfe_r,median_mae_r,pct_reach_0p5r,pct_reach_1r,pct_reach_2r,pct_stopped_before_0p5r,ambiguous_share,halt_share,participation_capped_share,sessions,variant,cost_model,ambiguity_policy
18,0.3888888888888889,0.6111111111111112,0.0,-0.6168988035732077,-0.36649006033547493,0.7965216658072196,0.8563678242900633,-1.5163481931789347,-1.7444551110708748,0.5252894219086705,0.4314489734146197,102.70878924815108,238.05547255167204,-135.34668330352096,-0.6168988035732077,-14.396654531805403,-437.25920057456386,5.0,-3.1352577181342154,-7.029796800070052,-11.489611234279177,1.4140807351546711,1.0854862257815872,1.6918312306954335,-1.432827860650229,1.4409558337641561,-1.228747072957876,0.7222222222222222,0.6111111111111112,0.3888888888888889,0.2777777777777778,0.0,0.0,0.0,10.0,B,realistic,exclude
4,0.25,0.75,0.0,-0.5169966018255368,-0.4346507358490799,0.9475551943945508,0.9475551943945508,-1.0051805338988993,-0.6434268569823853,0.9426716519461126,0.36231661782968333,21.34098357980865,58.901476028462355,-37.560492448653704,-0.5169966018255368,-3.0155416016966976,-318.2444272941278,3.0,-2.146240129998538,-1.4245595503197614,-1.4245595503197614,1.278030132495951,0.9657451992433097,1.4663535718768859,-1.4010577769177215,1.5807640257126472,-1.4143261979274593,0.75,0.75,0.25,0.25,0.25,0.0,0.0,3.0,B,stressed,pessimistic
4,0.25,0.75,0.0,-0.5170333615341534,-0.4346507358490799,0.9475551943945508,0.9475551943945508,-1.0052295468437216,-0.6434268569823853,0.9426256891968008,0.36229819475109265,21.34098357980865,58.90447120353555,-37.5634876237269,-0.5170333615341534,-3.015688640531164,-318.25994500067793,3.0,-2.1463871688330047,-1.4247065891542283,-1.4247065891542283,1.2780926151961838,0.9658158634427538,1.4663535718768859,-1.4843909134607234,1.5807640257126472,-1.4143261979274593,0.75,0.75,0.25,0.25,0.25,0.0,0.0,3.0,B,stressed,optimistic
3,0.3333333333333333,0.6666666666666666,0.0,0.02608457423213036,-0.2258746147157744,0.9475551943945508,0.9475551943945508,-0.4346507358490799,-0.4346507358490799,2.180038169137168,1.4056163354313835,21.34098357980865,15.182651938417537,6.158331641391115,0.02608457423213036,-0.8693014716981597,-91.74151298422336,2.0,-0.6434268569823853,-0.6434268569823853,-0.6434268569823853,0.8248748672510003,0.32643716518423194,1.9551380958358477,-1.26482851422528,1.808259405848236,-1.1159435245890008,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,B,stressed,exclude
3,0.0,1.0,0.0,-1.122807229793746,-1.0,,,-1.122807229793746,-1.0,,0.0,0.0,71.35664820235851,-71.35664820235851,-1.122807229793746,-3.368421689381238,,3.0,-1.3684216893812382,-1.3684216893812382,-3.368421689381238,0.21270836153955455,0.21270836153955455,0.8669079592558221,-1.5233222858108826,0.858688775539311,-1.516359165501256,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,C,gross,pessimistic
3,0.3333333333333333,0.6666666666666666,0.0,-0.16470588235294117,-1.0,1.5058823529411764,1.5058823529411764,-1.0,-1.0,1.5058823529411764,0.8672529215447573,34.609182551105505,39.90667738479263,-5.297494833687125,-0.16470588235294117,-2.0,-132.8125,2.0,-1.0,-1.0,-0.49411764705882355,1.4467718510281211,0.5773502691896258,1.2615313443435825,-1.5233222858108826,0.858688775539311,-1.516359165501256,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3.0,C,gross,optimistic
2,0.0,1.0,0.0,-1.0,-1.0,,,-1.0,-1.0,,0.0,0.0,39.90667738479263,-39.90667738479263,-1.0,-2.0,,2.0,-1.0,-1.0,-2.0,0.0,0.0,0.8567342604223322,-1.5268038459656958,0.8567342604223322,-1.5268038459656958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,gross,exclude
3,0.0,1.0,0.0,-1.4774069703916484,-1.5087790304021882,,,-1.4774069703916484,-1.5087790304021882,,0.0,0.0,92.93534336564403,-92.93534336564403,-1.4774069703916484,-4.432220911174945,,3.0,-1.5479504940284476,-1.5479504940284476,-4.432220911174945,0.09040846494266522,0.09040846494266522,0.737697129470455,-1.6525331155962497,0.7137842406285009,-1.688779037914826,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,C,low,pessimistic
3,0.3333333333333333,0.6666666666666666,0.0,-0.5183873320316149,-1.3754913867443097,1.3291084210516533,1.3291084210516533,-1.4421352085732488,-1.4421352085732488,0.9216253879319564,0.5325454646079045,30.54644732674221,57.3593230189887,-26.812875692246486,-0.5183873320316149,-2.8842704171464977,-217.00791082674255,2.0,-1.5087790304021882,-1.5087790304021882,-1.5551619960948446,1.6013656101070428,0.8352800242574364,1.1323205145582154,-1.6525331155962497,0.7137842406285009,-1.688779037914826,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3.0,C,low,optimistic
2,0.0,1.0,0.0,-1.4421352085732488,-1.4421352085732488,,,-1.4421352085732488,-1.4421352085732488,,0.0,0.0,57.3593230189887,-57.3593230189887,-1.4421352085732488,-2.8842704171464977,,2.0,-1.5087790304021882,-1.5087790304021882,-2.8842704171464977,0.094248596678862,0.094248596678862,0.6860446849642716,-1.6974934214237565,0.6860446849642716,-1.6974934214237565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,low,exclude
